X,Y,ObjectID,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band
-77.603839065999978,43.180840193000051,505,892e16fd82335fd42ae301bc524d9eb9,14-147908,"720 AVENUE D, ROCHESTER, NY, 14621",2014-06-15T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,20,15-24
-77.620624631999988,43.186566483000036,506,d3187f95179ddfc8df5e9d75614c2c0c,14-147770,"124 NORTON ST, ROCHESTER, NY, 14621",2014-06-15T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,17,15-24
-77.595664565999982,43.181734318000053,507,1da8f005a89f0aebe09b1f6794c00101,14-146204,"122 ROYCROFT DR, ROCHESTER, NY, 14621",2014-06-14T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.639789488999952,43.147162467000044,508,49315ff732c7b237745443915059d29d,14-144095,"97 KENWOOD AVE, ROCHESTER, NY, 14611",2014-06-12T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.581023171999959,43.168827837000038,509,71b9bf5a5399c36a8a1eb0ac4a2a7d46,14-144684,"520 CENTRAL PARK, ROCHESTER, NY, 14609",2014-06-12T22:00:00.000Z,6,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.65082687499995,43.138299837000034,510,3be1448f267b0a8af268d697b2d9435e,14-143044,"338 THURSTON RD, ROCHESTER, NY, 14619",2014-06-11T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,30,25-44
-77.65082687499995,43.138299837000034,511,541be24b653da703700321170645fcb8,14-143044,"338 THURSTON RD, ROCHESTER, NY, 14619",2014-06-11T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.662480766999977,43.164414506000071,512,87e45d0fbadfed66edb5995e4e415817,14-143008,"1401 LYELL AVE, ROCHESTER, NY, 14606",2014-06-11T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,19,15-24
-77.662480766999977,43.164414506000071,513,911995906e782778f7137cf82ad53089,14-143008,"1401 LYELL AVE, ROCHESTER, NY, 14606",2014-06-11T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,19,15-24
-77.63215091099994,43.168742962000067,514,3a897e81718eb28c8b3c09faec371051,14-142632,"206 SARATOGA AVE, ROCHESTER, NY, 14608",2014-06-10T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,43,25-44
-77.595588416999988,43.156761799000037,515,6efefbdde9a69607393161411ac1794f,14-141942,"30 N UNION ST, ROCHESTER, NY, 14607",2014-06-10T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.595588416999988,43.156761799000037,516,d108941053cc7fbcf638f412add60666,14-141942,"30 N UNION ST, ROCHESTER, NY, 14607",2014-06-10T22:00:00.000Z,6,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.658726468999987,43.137743398000055,517,7f3d230623781127e706e09a2c326283,14-141851,"284 PENHURST ST, ROCHESTER, NY, 14619",2014-06-09T22:00:00.000Z,6,2014,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,32,25-44
-77.599526523999941,43.182170586000041,518,43b6aeeb53b46cd5f6ae284aa1adcfd4,14-140967,"933 HUDSON AVE, ROCHESTER, NY, 14621",2014-06-08T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,BLACK,HISPANIC,23,15-24
-77.586034904999963,43.166173237000066,519,7002171beaa0f7050934be59491ae3d2,14-138796,"161 PENNSYLVANIA AVE, ROCHESTER, NY, 14609",2014-06-06T22:00:00.000Z,6,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.628438604999985,43.143645481000078,520,5a8f01b07e8e68961595ffad14ef3fe0,14-135741,"347 FROST AVE, ROCHESTER, NY, 14608",2014-06-04T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.585966792999955,43.17485183000008,521,6379bf93770bb2ba17c6a46074379bcf,14-132493,"423 FIRST ST, ROCHESTER, NY, 14605",2014-06-01T22:00:00.000Z,5,2014,SHOOTING,YES,FEMALE,BLACK,NON HISPANIC,27,25-44
-77.604681055999947,43.172810404000074,522,734415646f0c0eae9a25836d280b12a0,14-133162,"27 THOMAS ST, ROCHESTER, NY, 14605",2014-06-01T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.585966792999955,43.17485183000008,523,a9cca1390a6fff4a53646e368090d37f,14-132493,"423 FIRST ST, ROCHESTER, NY, 14605",2014-06-01T22:00:00.000Z,5,2014,SHOOTING,YES,FEMALE,BLACK,NON HISPANIC,25,25-44
-77.63819267699995,43.141977793000081,524,a372b66517fe3fd146c6d56086ebc2e7,14-132306,"185 ARNETT BLVD, ROCHESTER, NY, 14619",2014-05-31T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.650730439999961,43.137808115000041,525,e253b3a35692464cbb10833a30fdca22,14-131378,"360 THURSTON RD, ROCHESTER, NY, 14619",2014-05-31T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,37,25-44
-77.609467747999986,43.165265666000039,526,19dd607f540b4a0198413669c5970a14,14-130431,"380 N CLINTON AVE, ROCHESTER, NY, 14605",2014-05-30T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,21,15-24
-77.605346475999966,43.18372534100007,527,555a3fb1819d55d7df4a396dd50fd0b4,14-131048,"193 WEAVER ST, ROCHESTER, NY, 14621",2014-05-30T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.623732556999983,43.16561690900005,528,93557e1ed2d677804e8327a0fc5d6cf5,14-127412,"48 LAKE AVE, ROCHESTER, NY, 14608",2014-05-27T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,40,25-44
-77.632256523999956,43.174536468000042,529,dbb942704eafe581553604e098c2b141,14-127424,"14 LOCUST ST, ROCHESTER, NY, 14613",2014-05-27T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,WHITE,NON HISPANIC,33,25-44
-77.631853175999936,43.15245317800003,530,3505ed8a3a62c9b29695508eca8808db,14-127070,"19 WENTWORTH ST, ROCHESTER, NY, 14611",2014-05-26T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.634795660999941,43.133591988000035,531,9ad0f154bd8d8f615749959312d83ab6,14-122282,"839 SEWARD ST, ROCHESTER, NY, 14611",2014-05-21T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.6220191099999,43.186659664000047,532,fe007a7624d027053e27058dd48db83d,14-115035,"1662 ST PAUL ST, ROCHESTER, NY, 14621",2014-05-14T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.595907067999974,43.183256026000038,533,003ae7c4e4ec8b586be3f67489bd59b1,14-111050,"117 CLEON ST, ROCHESTER, NY, 14621",2014-05-10T22:00:00.000Z,5,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,48,45-OLDER
-77.651476772999956,43.145444123000061,534,a191bb64ed16927ad042e967ede242f4,14-108978,"556 CHILI AVE, ROCHESTER, NY, 14611",2014-05-09T22:00:00.000Z,5,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,34,25-44
-77.556063394999967,43.160478499000078,535,46b0130c4867e14b47d319c1cac55ec0,14-105149,"2052 E MAIN ST, ROCHESTER, NY, 14609",2014-05-04T22:00:00.000Z,4,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.626036982999949,43.164576373000045,536,fa9ef1314069f4e69c55801f7ad16a28,14-105026,"85 LYELL AVE, ROCHESTER, NY, 14608",2014-05-04T22:00:00.000Z,4,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.615338676999954,43.182749388000047,537,f2c9b1b2196640c06b2162b056fcd5a6,14-098517,"31 MAZDA TER, ROCHESTER, NY, 14621",2014-04-27T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.636271069999964,43.146346918000063,538,5d39996d2f8ebca8383a8b94c9ee23b3,14-097312,"197 GENESEE ST, ROCHESTER, NY, 14611",2014-04-26T22:00:00.000Z,4,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,47,45-OLDER
-77.636271069999964,43.146346918000063,539,fea33e85d47e40f1c59878b385af4e15,14-097312,"197 GENESEE ST, ROCHESTER, NY, 14611",2014-04-26T22:00:00.000Z,4,2014,HOMICIDE,YES,MALE,WHITE,NON HISPANIC,49,45-OLDER
-77.649990772999956,43.134836239000037,540,1cd51538ef5d2a95aa896086221dae51,14-092161,"619 SAWYER ST, ROCHESTER, NY, 14619",2014-04-20T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.633781592999981,43.150434425000071,541,ccb1268ca485ee7d3771f4d127e8d1f2,14-089233,"799 W MAIN ST, ROCHESTER, NY, 14611",2014-04-17T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.588738013999944,43.175664152000081,542,df41b50aa81a2f1b2654110f94140908,14-088350,"1258 CLIFFORD AVE, ROCHESTER, NY, 14621",2014-04-17T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,22,15-24
-77.57046995799999,43.175914312000032,543,24a670b66383311eccac60620b871014,14-087435,"1913 CLIFFORD AVE, ROCHESTER, NY, 14609",2014-04-16T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.570522848999985,43.17613189900004,544,70aaeb6b7d5b5cbaae64e26adad4110a,14-087434,"1912 CLIFFORD AVE, ROCHESTER, NY, 14609",2014-04-16T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.638058308999973,43.15902477000003,545,ab2d4de8619096cc97be92556995f6b9,14-086594,"659 JAY ST, ROCHESTER, NY, 14611",2014-04-15T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.623841440999968,43.177789560000065,546,fef83228cf2b6a4dbe923a6a70cba69e,14-084934,"42 AVENUE A, ROCHESTER, NY, 14621",2014-04-13T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.638870014999952,43.176245123000058,547,45c5e498634a8409ac13fbd2736d84a4,14-080176,"114 GLENDALE PARK, ROCHESTER, NY, 14613",2014-04-08T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.61277642899995,43.174606144000052,548,0197fe4034562377e7a3422843b6c4b3,14-079496,"886 N CLINTON AVE, ROCHESTER, NY, 14605",2014-04-07T22:00:00.000Z,4,2014,SHOOTING,NO,MALE,WHITE,NON HISPANIC,21,15-24
-77.585527031999959,43.184094260000052,549,1858c07af1d29e0e4df909b1eabf1e5e,14-076226,"28 DELAMAINE DR, ROCHESTER, NY, 14621",2014-04-04T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,24,15-24
-77.601196743999935,43.178707320000058,550,f398bad60803300b7a90fd7802b0e528,14-075676,"334 WILKINS ST, ROCHESTER, NY, 14621",2014-04-04T22:00:00.000Z,3,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.597736250999958,43.157782199000053,551,2a8e8beedf6ad747c3f3899df2435798,14-072710,"57 CHARLOTTE ST, ROCHESTER, NY, 14607",2014-04-01T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.626564479999956,43.14772163400005,552,59627d72b640b4f85f9b8c7b8a21074b,14-073345,"409 TREMONT ST, ROCHESTER, NY, 14608",2014-04-01T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.595510192999939,43.177991229000042,553,5e076f6da6206d2d04786ffcf7c5a7d4,14-073566,"1063 NORTH ST, ROCHESTER, NY, 14621",2014-04-01T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.636017527999968,43.176801170000033,554,e613b12c19437b05b7d4fd5324c84a8b,14-072941,"233 GLENWOOD AVE, ROCHESTER, NY, 14613",2014-04-01T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.613546154999938,43.18659733800007,555,070d457b36ad3601aa3fc1e7947fb132,14-068431,"1456 N CLINTON AVE, ROCHESTER, NY, 14621",2014-03-27T22:00:00.000Z,3,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.613546154999938,43.18659733800007,556,2548a134ab416aa023eed2756382010f,14-068431,"1456 N CLINTON AVE, ROCHESTER, NY, 14621",2014-03-27T22:00:00.000Z,3,2014,SHOOTING,YES,FEMALE,BLACK,NON HISPANIC,45,45-OLDER
-77.599178180999957,43.183672626000032,557,71aa9533fe4128681aeb88521859e5ea,14-067594,"1008 HUDSON AVE, ROCHESTER, NY, 14621",2014-03-26T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,41,25-44
-77.583632202999979,43.176125709000075,558,1a46b53f39e1cbef6502b6fd7a73c66f,14-067475,"20 PORTAGE ST, ROCHESTER, NY, 14621",2014-03-25T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.579573186999937,43.161808026000074,559,a6a3581c7ff1006b701b7bd268ccd03f,14-059217,"1216 E MAIN ST, ROCHESTER, NY, 14609",2014-03-17T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,55,45-OLDER
-77.628818957999954,43.143233941000062,560,5db3c64cad5fdb07335cf8f011fd6315,14-057218,"584 JEFFERSON AVE, ROCHESTER, NY, 14608",2014-03-14T22:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.582235322999964,43.183436909000079,561,999a86d3c5066b85174434df93dac84b,14-056960,"107 GRAFTON ST, ROCHESTER, NY, 14621",2014-03-14T22:00:00.000Z,3,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.616281288999971,43.191739460000065,562,1203fb6954f760cb0dc64906c8cdf7cf,14-053104,"52 KEELER ST, ROCHESTER, NY, 14621",2014-03-11T13:00:00.000Z,3,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.613546154999938,43.18659733800007,563,4d83b977d75c218ad5757f275cfb6420,14-049766,"1456 N CLINTON AVE, ROCHESTER, NY, 14621",2014-03-08T01:00:00.000Z,3,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,19,15-24
-77.638388781999936,43.164821654000036,564,4d64e6b619f400313905cf1dbbfd3f3b,14-049365,"444 LYELL AVE, ROCHESTER, NY, 14606",2014-03-07T01:00:00.000Z,3,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.657845866999935,43.142790302000037,565,29c3ca3fa82295a16289826b75698db9,14-044980,"809 CHILI AVE, ROCHESTER, NY, 14611",2014-03-02T01:00:00.000Z,2,2014,HOMICIDE,YES,FEMALE,BLACK,NON HISPANIC,21,15-24
-77.657845866999935,43.142790302000037,566,3ded5aa32087677560a31cba41f7caba,14-044980,"809 CHILI AVE, ROCHESTER, NY, 14611",2014-03-02T01:00:00.000Z,2,2014,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.657845866999935,43.142790302000037,567,81cde57429df458fde2ec6e0ff87e829,14-044980,"809 CHILI AVE, ROCHESTER, NY, 14611",2014-03-02T01:00:00.000Z,2,2014,HOMICIDE,YES,FEMALE,BLACK,NON HISPANIC,24,15-24
-77.605719263999958,43.147465423000028,568,c0639ec49789c65c9333dae792588691,14-044885,"436 SOUTH AVE, ROCHESTER, NY, 14620",2014-03-02T01:00:00.000Z,2,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,51,45-OLDER
-77.564192094999953,43.163731015000053,569,45f8d719ddc55484f91f3a5d487892fa,14-043715,"1017 CULVER RD, ROCHESTER, NY, 14609",2014-02-28T01:00:00.000Z,2,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.638101503999962,43.19751702700006,570,a86e2b8d53db9f7dac6e7f5fc1536d6e,14-042932,"158 PALM ST, ROCHESTER, NY, 14615",2014-02-27T01:00:00.000Z,2,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.592050966999977,43.180030351000028,571,93575dcf69a54faf136477ec36b3d807,14-033479,"115 GOTHIC ST, ROCHESTER, NY, 14621",2014-02-16T01:00:00.000Z,2,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.640311202999953,43.16444868800005,572,153fbb6c422a4786b4fff8705a45e362,14-032338,"475 LYELL AVE, ROCHESTER, NY, 14606",2014-02-14T01:00:00.000Z,2,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.599867331999974,43.170984622000049,573,d7badb7cf0553a33f16df971c6926c70,14-030739,"30 CLEVELAND ST, ROCHESTER, NY, 14605",2014-02-12T01:00:00.000Z,2,2014,HOMICIDE,NO,MALE,WHITE,HISPANIC,33,25-44
-77.631242776999954,43.191721802000075,574,b02fa9188a62ac4e183a2b7bf7900deb,14-026853,"56 CLAY AVE, ROCHESTER, NY, 14613",2014-02-07T01:00:00.000Z,2,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,35,25-44
-77.62980977899997,43.164470422000079,575,2fd7eea91fddee1c219a56ccfcf4ba1a,14-026145,"199 LYELL AVE, ROCHESTER, NY, 14608",2014-02-06T01:00:00.000Z,1,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.639656536999951,43.161484733000066,576,c29d9f63a07cfe614b25c38768e5804a,14-023131,"21 MASSETH ST, ROCHESTER, NY, 14606",2014-02-03T01:00:00.000Z,1,2014,SHOOTING,NO,FEMALE,WHITE,HISPANIC,38,25-44
-77.599529968999946,43.178440077000062,577,b873d68628b6447a3dd676fec4b36227,14-021936,"359 WILKINS ST, ROCHESTER, NY, 14621",2014-02-02T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.635317638999936,43.151119874000074,578,fa8b2f4af1369c3b16a2b7c8f350c9a6,14-021455,"780 BROWN ST, ROCHESTER, NY, 14611",2014-02-01T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,14,5-14
-77.636334450999982,43.143511446000048,579,0347c6a66ad0fc00fba5841e7de61247,14-020276,"337 GENESEE ST, ROCHESTER, NY, 14611",2014-01-30T01:00:00.000Z,1,2014,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.628648071999976,43.153077262000068,580,65731a3aaef19d9a15cf93fabe100074,14-016998,"108 JEFFERSON AVE, ROCHESTER, NY, 14611",2014-01-26T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,42,25-44
-77.582825028999935,43.183764506000045,581,40681bb9f6454e51c105b6a1655f2a2d,14-014970,"86 GRAFTON ST, ROCHESTER, NY, 14621",2014-01-24T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,WHITE,HISPANIC,41,25-44
-77.594425390999959,43.182013290000043,582,0b4eb9f5f9f51aed373a52ab623bf807,14-013155,"165 DURNAN ST, ROCHESTER, NY, 14621",2014-01-22T01:00:00.000Z,1,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,21,15-24
-77.594425390999959,43.182013290000043,583,b8a93861c8d170181f453d6bc2bec25b,14-013155,"165 DURNAN ST, ROCHESTER, NY, 14621",2014-01-22T01:00:00.000Z,1,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,25,25-44
-77.592546864999974,43.174887546000036,584,755558a42016b31630a7ea457eecc503,14-010578,"90 HOLLISTER ST, ROCHESTER, NY, 14605",2014-01-19T01:00:00.000Z,1,2014,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,13,5-14
-77.61810305399996,43.176955604000057,585,2003f34b7afbc618a821eae2d5779e2e,14-006161,"101 ROTH ST, ROCHESTER, NY, 14621",2014-01-14T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,41,25-44
-77.630815259999963,43.14839065700005,586,83ba9c8aca873bfdf7719562c4ce4ca0,14-003023,"20 MORGAN ST, ROCHESTER, NY, 14611",2014-01-10T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,33,25-44
-77.646316868999975,43.165445115000068,587,50910723637f3af655f51e3cd12ad816,14-000228,"55 LOIS ST, ROCHESTER, NY, 14606",2014-01-07T01:00:00.000Z,1,2014,SHOOTING,YES,MALE,BLACK,NON HISPANIC,27,25-44
-77.630112888999975,43.176378926000041,588,80da17e7b904da43e06c46d4f7b2e5ee,14-000366,"622 LAKE AVE, ROCHESTER, NY, 14613",2014-01-07T01:00:00.000Z,1,2014,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.646316868999975,43.165445115000068,589,d6e82876b52ed30dc7d6eb03f97afd3d,14-000228,"55 LOIS ST, ROCHESTER, NY, 14606",2014-01-07T01:00:00.000Z,1,2014,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.65261157599997,43.168589285000053,590,316931eeb8bcf7f4711625866e74180f,13-365749,"145 CANTON ST, ROCHESTER, NY, 14606",2014-01-04T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.560135010999943,43.176864139000031,591,7f687b081914301a3437747f9549dc34,13-365390,"20 WOODMAN PARK, ROCHESTER, NY, 14609",2014-01-04T01:00:00.000Z,12,2013,HOMICIDE,NO,MALE,WHITE,HISPANIC,50,45-OLDER
-77.565290795999942,43.18704675500004,592,2ae07dcc75e0e960aa7e00c38dd65571,13-364519,"186 NORTON VILLAGE LN, ROCHESTER, NY, 14609",2014-01-02T01:00:00.000Z,12,2013,SHOOTING,YES,MALE,WHITE,HISPANIC,25,25-44
-77.565290795999942,43.18704675500004,593,9a7bd69a222c329e0c8e5d177cb4351a,13-364519,"186 NORTON VILLAGE LN, ROCHESTER, NY, 14609",2014-01-02T01:00:00.000Z,12,2013,SHOOTING,YES,MALE,WHITE,HISPANIC,24,15-24
-77.565290795999942,43.18704675500004,594,9b9294ece9965f3d90c7cd4ebd813f62,13-364519,"186 NORTON VILLAGE LN, ROCHESTER, NY, 14609",2014-01-02T01:00:00.000Z,12,2013,SHOOTING,YES,MALE,BLACK,NON HISPANIC,27,25-44
-77.636306997999952,43.144043877000058,595,0c4af6f03e2833a860e4a58814c7a225,13-359996,"313 GENESEE ST, ROCHESTER, NY, 14611",2013-12-27T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.58317277499998,43.164836908000041,596,8c2f34c8ce2dd6005f8b2593c041df94,13-357785,"31 PECK ST, ROCHESTER, NY, 14609",2013-12-25T01:00:00.000Z,12,2013,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,37,25-44
-77.58317277499998,43.164836908000041,597,933920ee20a961b01dbc2ee145a2371c,13-357785,"31 PECK ST, ROCHESTER, NY, 14609",2013-12-25T01:00:00.000Z,12,2013,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,27,25-44
-77.634652081999945,43.159539694000046,598,ffdc95f994397c9441bc4eb1e197dbc0,13-357002,"536 JAY ST, ROCHESTER, NY, 14611",2013-12-24T01:00:00.000Z,12,2013,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.581497676999959,43.161834309000028,599,89a45e1557519d3722b27e47bfe94f9c,13-353860,"1145 E MAIN ST, ROCHESTER, NY, 14609",2013-12-20T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,WHITE,HISPANIC,26,25-44
-77.632920609999985,43.173434558000054,600,4006626af16da4d30a368cddb2982a7d,13-353525,"127 EMERSON ST, ROCHESTER, NY, 14613",2013-12-19T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.600777023999967,43.186640075000071,601,ebf6f11b3789baf73703bc64c958d11d,13-349478,"833 NORTON ST, ROCHESTER, NY, 14621",2013-12-15T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.616478302999951,43.177974161000066,602,800fdfb5898245059faefd33381dba0d,13-345541,"296 AVENUE A, ROCHESTER, NY, 14621",2013-12-10T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,WHITE,HISPANIC,37,25-44
-77.631551079999952,43.150376549000043,603,aff8d12cdc917b66c70891282a27bd3d,13-344293,"380 TROUP ST, ROCHESTER, NY, 14611",2013-12-09T01:00:00.000Z,12,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.635765105999951,43.140684390000047,604,a73f98787f48007c5ea69fec2609c418,13-343251,"480 GENESEE ST, ROCHESTER, NY, 14611",2013-12-08T01:00:00.000Z,12,2013,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.609278909999944,43.159930778000046,605,3cdd2bfb3c3f24de48ef3e91aa0e65d8,13-340010,"214 ANDREWS ST, ROCHESTER, NY, 14604",2013-12-04T01:00:00.000Z,11,2013,SHOOTING,YES,MALE,BLACK,NON HISPANIC,25,25-44
-77.609278909999944,43.159930778000046,606,408a91b3cc8ecdc4e7abec735751d98f,13-340010,"214 ANDREWS ST, ROCHESTER, NY, 14604",2013-12-04T01:00:00.000Z,11,2013,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.609278909999944,43.159930778000046,607,5217d3c416d09f4010fd57b2e59b951d,13-340010,"214 ANDREWS ST, ROCHESTER, NY, 14604",2013-12-04T01:00:00.000Z,11,2013,SHOOTING,YES,MALE,BLACK,NON HISPANIC,25,25-44
-77.609278909999944,43.159930778000046,608,59a0611662e8ee10d80eb19243109868,13-340010,"214 ANDREWS ST, ROCHESTER, NY, 14604",2013-12-04T01:00:00.000Z,11,2013,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.620487922999985,43.18649440400003,609,38e45dd25507b8e47252ea14ff176244,13-339441,"130 NORTON ST, ROCHESTER, NY, 14621",2013-12-03T01:00:00.000Z,11,2013,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.641260156999977,43.155012954000028,610,db4f93784a364f9918d08939384a5ea3,13-339515,"219 COLVIN ST, ROCHESTER, NY, 14611",2013-12-03T01:00:00.000Z,11,2013,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.566745569999966,43.166345455000055,611,2dcb4de4b1d82bb4f7d98f327d39e8f6,13-337898,"121 GREELEY ST, ROCHESTER, NY, 14609",2013-12-01T01:00:00.000Z,11,2013,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,30,25-44
